Block,Year,A,B,Cr,F,Fr.x,I,PM,Q,Sc,T,Sorensen_BA,A.x,B.x,Cr.x,F.x,I.x,PM.x,Q.x,Sc.x,T.x,Sorensen.x,A.y,B.y,Cr.y,F.y,Fr.y,I.y,PM.y,Q.y,Sc.y,T.y,Sorensen.SD,SDM,BAM,BAFM,BAQM,SPRM,LightM,MoistM,NitM,SDS,BAS,BAFS,BAQS,SPRS,LightS,MoistS,NitS,BAPERCM,BARAWM,BAFPERCM,BAFRAWM,BAQPERCM,BAQRAWM,BAQFPERCM,BAQFRAWM,SDPERCM,SDRAWM,SPRPERCM,SPRRAWM,BAPERCS,BARAWS,BAFPERCS,BAFRAWS,BAQPERCS,BAQRAWS,BAQFPERCS,BAQFRAWS,SDPERCS,SDRAWS,SPRPERCS,SPRRAWS,LightPercM,LightRawM,MoistPercM,MoistRawM,NitPercM,NitRawM,LightPercS,LightRawS,MoistPercS,MoistRawS,NitPercS,NitRawS,Northing,Easting
34,1988,0,0,0,0.2042820623,0,2.1176887029,0,0,0,0,0.1082799748,0,0,0,1,4,0,0,0,0,0.5263157895,0,0,0,2,0,9,0,0,0,0,0.431372549,11,2.3219707652,0.2042820623,0,2,2.8240442426,2,2,5,0.5595765565,0.1625970548,0,2,2.418856802,4.418856802,4.418856802,-0.9427610992,-38.2443352481,-0.993900809,-33.2890226158,0,0,-0.993900809,-33.2890226158,-0.725,-29,0,0,-0.39780243,-0.3696476456,-0.1635353535,-0.0317889907,0,0,-0.1635353535,-0.0317889907,-0.6428571429,-9,0,0,1.0938806221,1.4753311341,0,0,0,0,-0.0630456464,-0.1627596798,-0.0355245098,-0.1627596798,-0.0355245098,-0.1627596798,106252,433005
34,1996,0,0,0,2.3331234191,0,3.2457953549,0,0,0,0,0.2417983139,0,0,0,0,3,0,0,0,0,0.3529411765,0,0,0,2,0,9,0,0,0,0,0.431372549,11,5.5789187741,2.3331234191,0,2,2.1635929779,2,2,3,0.3655635752,0,0,1,3,5,5,-0.8624740746,-34.9873872393,-0.9303406026,-31.1601812589,0,0,-0.9303406026,-31.1601812589,-0.725,-29,0,0,-0.60659271,-0.5636606269,-1,-0.1943860454,0,0,-1,-0.1943860454,-0.7857142857,-11,-0.5,-1,0.6041906646,0.8148798694,0,0,0,0,0.1620626151,0.4183835182,0.0913178831,0.4183835182,0.0913178831,0.4183835182,106252,433005
34,2014,0,0,0,4.7621646043,0,3.8462270706,0,0,0,0,0.350114676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,5,0,0,0,0,0.2978723404,7,8.6083916749,4.7621646043,0,2,1.8935994587,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.7877945388,-31.9579143384,-0.857817416,-28.7311400737,0,0,-0.857817416,-28.7311400737,-0.825,-33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4040046373,0.5448863502,0,0,0,0,NA,NA,NA,NA,NA,NA,106252,433005
35,1964,0,0,0,65.97148223,0,2.5510714095,0,0,0,0,1,0,0,0,9,13,0,0,0,0,1,0,0,0,13,0,25,0,0,0,0,1,38,68.5225536395,65.97148223,0,2,1.074459321,2,2,22,2.0989765917,0.4555309348,0,2,2.5659494855,4.5659494855,4.5659494855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106234,433001
35,1984,0,0,0,69.4516011269,0,3.5199974887,0,0,0,0,0.9685566866,0,0,0,3,5,0,0,0,0,0.5333333333,0,0,0,8,0,14,0,0,0,0,0.7333333333,22,72.9715986157,69.4516011269,0,2,1.0964758223,2,2,8,1.3199205185,0.4882624032,0,2,2.260163932,4.260163932,4.260163932,0.0649281841,4.4490449762,0.0527518676,3.480118897,0,0,0.0527518676,3.480118897,-0.4210526316,-16,0,0,-0.3711599626,-0.7790560732,0.0718534483,0.0327314685,0,0,0.0718534483,0.0327314685,-0.6363636364,-14,0,0,0.0204907722,0.0220165012,0,0,0,0,-0.1191705274,-0.3057855535,-0.0669708578,-0.3057855535,-0.0669708578,-0.3057855535,106234,433001
35,1988,0,0,0,38.9982193102,0,1.8921223504,0,0,0,0,0.7474501346,0,0,0,0,2,0,0,0,0,0.1666666667,0,0,0,6,0,6,0,0,0,0,0.48,12,40.8903416606,38.9982193102,0,2,1.0925461746,2,2,2,0.3295727043,0,0,1,3,5,5,-0.4032571834,-27.6322119789,-0.4088624661,-26.9732629198,0,0,-0.4088624661,-26.9732629198,-0.6842105263,-26,0,0,-0.8429840973,-1.7694038874,-1,-0.4555309348,0,0,-1,-0.4555309348,-0.9090909091,-20,-0.5,-1,0.0168334466,0.0180868536,0,0,0,0,0.1691578564,0.4340505145,0.0950624872,0.4340505145,0.0950624872,0.4340505145,106234,433001
35,1996,0,0,0,41.493979054,0,1.2535936436,0,0,0,0,0.7683566848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,0,3,0,0,0,0,0.3829787234,9,42.7475726976,41.493979054,0,2,1.058650986,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.3761532455,-25.7749809419,-0.3710315783,-24.4775031759,0,0,-0.3710315783,-24.4775031759,-0.7631578947,-29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0147128279,-0.015808335,0,0,0,0,NA,NA,NA,NA,NA,NA,106234,433001
35,2014,0,0,0,47.0717407218,0,0,0,0,0,0,0.8144301755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,0,0,0,0,0,0,0.2325581395,5,47.0717407218,47.0717407218,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.3130474826,-21.4508129177,-0.2864835057,-18.8997415082,0,0,-0.2864835057,-18.8997415082,-0.8684210526,-33,-0.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0692993393,-0.074459321,0,0,0,0,NA,NA,NA,NA,NA,NA,106234,433001
36,1964,0,0,0,37.0982822481,0,2.0027653167,0,0.4417864669,0,0,1,0,0,0,3,12,0,0,0,0,1,0,0,0,6,0,20,0,1,0,0,1,27,39.5428340317,37.0982822481,0.4417864669,3,1.1459854015,2,1.9888276478,15,1.4628040793,0.278816348,0,2,2.6187919463,4.6187919463,4.6187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106215,432996
36,1984,0,0,0,37.9051021464,0,1.8604118995,0,0,0,0,0.9824613699,0,0,0,2,7,0,0,0,0,0.75,0,0,0,6,0,13,0,0,0,0,0.8260869565,19,39.7655140459,37.9051021464,0,2,1.093569111,2,2,9,1.1455032213,0.3327339319,0,2,2.4190606788,4.4190606788,4.4190606788,0.005631362,0.2226800143,0.021748174,0.8068198983,-1,-0.4417864669,0.0097238349,0.3650334314,-0.2962962963,-8,-0.3333333333,-1,-0.2169127517,-0.317300858,0.1933802817,0.0539175839,0,0,0.1933802817,0.0539175839,-0.4,-6,0,0,-0.045739056,-0.0524162904,0,0,0.0056175567,0.0111723522,-0.0762684748,-0.1997312675,-0.0432431835,-0.1997312675,-0.0432431835,-0.1997312675,106215,432996
36,1988,0,0,0,14.2896519946,0,0.7245494407,0,0,0,0,0.5504038593,0,0,0,1,5,0,0,0,0,0.5714285714,0,0,0,4,0,7,0,0,0,0,0.5789473684,11,15.0142014353,14.2896519946,0,2,1.0965152151,2,2,6,0.7079382695,0.1520530844,0,2,2.5704340591,4.5704340591,4.5704340591,-0.6203053776,-24.5286325964,-0.6148163438,-22.8086302535,-1,-0.4417864669,-0.6193493384,-23.2504167204,-0.5925925926,-16,-0.3333333333,-1,-0.5160402685,-0.7548658098,-0.4546478873,-0.1267632636,0,0,-0.4546478873,-0.1267632636,-0.6,-9,0,0,-0.0431682518,-0.0494701863,0,0,0.0056175567,0.0111723522,-0.0184657232,-0.0483578872,-0.0104698128,-0.0483578872,-0.0104698128,-0.0483578872,106215,432996
36,1996,0,0,0,15.8407937323,0,0.3685284532,0,0,0,0,0.5814778579,0,0,0,0,3,0,0,0,0,0.3333333333,0,0,0,2,0,4,0,0,0,0,0.3636363636,6,16.2093221856,15.8407937323,0,2,1.0454711738,2,2,3,0.2900082718,0,0,1,3,5,5,-0.5900819306,-23.3335118461,-0.5730046576,-21.2574885157,-1,-0.4417864669,-0.5780297087,-21.6992749827,-0.7777777778,-21,-0.3333333333,-1,-0.8017449664,-1.1727958075,-1,-0.278816348,0,0,-1,-0.278816348,-0.8,-12,-0.5,-1,-0.0877098674,-0.1005142276,0,0,0.0056175567,0.0111723522,0.1455663762,0.3812080537,0.0825341471,0.3812080537,0.0825341471,0.3812080537,106215,432996
36,2014,0,0,0,20.5349669176,0,0.3939582237,0,0,0,0,0.6921884009,0,0,0,0,1,0,0,0,0,0.125,0,0,0,2,0,2,0,0,0,0,0.2580645161,4,20.9289251412,20.5349669176,0,2,1.0376472486,2,2,1,0.064457753,0,0,1,3,5,5,-0.4707277398,-18.6139088904,-0.4464712199,-16.5633153305,-1,-0.4417864669,-0.4529853668,-17.0051017974,-0.8518518519,-23,-0.3333333333,-1,-0.9559354845,-1.3983463263,-1,-0.278816348,0,0,-1,-0.278816348,-0.9333333333,-14,-0.5,-1,-0.0945371143,-0.1083381529,0,0,0.0056175567,0.0111723522,0.1455663762,0.3812080537,0.0825341471,0.3812080537,0.0825341471,0.3812080537,106215,432996
37,1964,0,0,0,14.6182233162,0,2.1421734907,0,11.3548939473,0,0,1,0,0,0,1,9,0,0,0,0,1,0,0,0,6,0,19,0,5,0,0,1,30,28.1152907542,14.6182233162,11.3548939473,3,2.7678608841,2,1.5961310147,10,1.0426160619,0.0176714587,0,2,2.9661016949,4.9661016949,4.9661016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106188,433001
37,1984,0,0,0,15.0038341795,0,2.3442564381,0,11.6820711872,0,0,0.9839904838,0,0,0,1,6,0,0,0,0,0.8235294118,0,0,0,6,0,15,0,4,0,0,0.9090909091,25,29.0301618049,15.0038341795,11.6820711872,3,2.7711509144,2,1.5975884921,7,0.8371362674,0.039760782,0,2,2.9050076228,4.9050076228,4.9050076228,0.0325399818,0.9148710506,0.0263787777,0.3856108633,0.0288137645,0.3271772399,0.0274433021,0.7127881032,-0.1666666667,-5,0,0,-0.1970809793,-0.2054797945,1.25,0.0220893233,0,0,1.25,0.0220893233,-0.3,-3,0,0,0.0011886545,0.0032900302,0,0,0.0009131314,0.0014574773,-0.02059743,-0.0610940721,-0.0123022193,-0.0610940721,-0.0123022193,-0.0610940721,106188,433001
37,1988,0,0,0,15.6006582439,0,2.0998208947,0,11.9167481585,0,0,0.9725173648,0,0,0,1,6,0,0,0,0,0.8235294118,0,0,0,6,0,14,0,4,0,0,0.8888888889,24,29.617227297,15.6006582439,11.9167481585,3,2.7512319402,2,1.5976413309,7,0.7920936827,0.039760782,0,2,2.89960586,4.89960586,4.89960586,0.0534206299,1.5019365428,0.0672061786,0.9824349276,0.0494812381,0.5618542111,0.059457212,1.5442891388,-0.2,-6,0,0,-0.2402824859,-0.2505223792,1.25,0.0220893233,0,0,1.25,0.0220893233,-0.3,-3,0,0,-0.0060078684,-0.0166289439,0,0,0.0009462357,0.0015103161,-0.0224185958,-0.0664958349,-0.0133899463,-0.0664958349,-0.0133899463,-0.0664958349,106188,433001
37,1996,0,0,0,17.2355037909,0,2.0703095587,0,13.5297007317,0,0,0.9201987373,0,0,0,1,4,0,0,0,0,0.6666666667,0,0,0,6,0,10,0,4,0,0,0.8,20,32.8355140813,17.2355037909,13.5297007317,3,2.7742807955,2,1.587955264,5,0.6411794256,0.096211275,0,2,2.6998928189,4.6998928189,4.6998928189,0.1678881207,4.7202233271,0.1790423103,2.6172804747,0.1915303476,2.1748067844,0.1845018143,4.792087259,-0.3333333333,-10,0,0,-0.3850282486,-0.4014366363,4.4444444444,0.0785398163,0,0,4.4444444444,0.0785398163,-0.5,-5,0,0,0.0023194487,0.0064199113,0,0,-0.0051222304,-0.0081757508,-0.0897504211,-0.2662088761,-0.0536052003,-0.2662088761,-0.0536052003,-0.2662088761,106188,433001
37,2014,0,0,0,21.4985001137,0,1.3941969985,0,11.0312277631,0,0,0.8718243067,0,0,0,0,2,0,0,0,0,0.3333333333,0,0,0,6,0,5,0,2,0,0,0.6046511628,13,33.9239248753,21.4985001137,11.0312277631,3,2.3828973275,2,1.6748245433,2,0.3240792709,0,0,1,3,5,5,0.2066005353,5.8086341211,0.4706643652,6.8802767974,-0.0285045537,-0.3236661842,0.2524383403,6.5566106132,-0.5666666667,-17,0,0,-0.689167199,-0.718536791,-1,-0.0176714587,0,0,-1,-0.0176714587,-0.8,-8,-0.5,-1,-0.1390834196,-0.3849635566,0,0,0.049302675,0.0786935286,0.0114285714,0.0338983051,0.0068259386,0.0338983051,0.0068259386,0.0338983051,106188,433001
38,1964,0,0,0,25.7787312181,0,1.4470961161,0,27.3730894898,0,0,1,0,0,0,2,3,0,0,0,0,1,0,0,0,11,0,6,0,5,0,0,1,22,54.598916824,25.7787312181,27.3730894898,3,3.0584025605,2,1.4986514187,5,0.278816348,0.1668971097,0,2,1.8028169014,3.8028169014,3.8028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106178,433001
38,1984,0,0,0,26.0133885544,0,0.7797432966,0,27.4659431877,0,0,0.990860902,0,0,0,2,1,0,0,0,0,0.75,0,0,0,9,0,3,0,5,0,0,0.8717948718,17,54.2590750387,26.0133885544,27.4659431877,3,3.0535414447,2,1.493800011,3,0.2247024145,0.1963495408,0,2,1.2523593149,3.2523593149,3.2523593149,-0.006224332,-0.3398417853,0.0091027496,0.2346573363,0.0033921526,0.0928536979,0.0061618027,0.3275110341,-0.2272727273,-5,0,0,-0.194084507,-0.0541139335,0.1764705882,0.0294524311,0,0,0.1764705882,0.0294524311,-0.4,-2,0,0,-0.0015894297,-0.0048611158,0,0,-0.0032371822,-0.0048514077,-0.3053319425,-0.5504575865,-0.1447499579,-0.5504575865,-0.1447499579,-0.5504575865,106178,433001
38,1988,0,0,0,26.4558426097,0,0.7858890372,0,28.0228493904,0,0,0.9819041046,0,0,0,2,1,0,0,0,0,0.75,0,0,0,9,0,3,0,5,0,0,0.8717948718,17,55.2645810374,26.4558426097,28.0228493904,3,3.0567092612,2,1.4929329262,3,0.2624211613,0.2310052348,0,2,1.2394313505,3.2394313505,3.2394313505,0.0121918941,0.6656642134,0.0262662808,0.6771113916,0.0237371781,0.6497599006,0.0249637976,1.3268712922,-0.2272727273,-5,0,0,-0.0588028169,-0.0163951867,0.3841176471,0.0641081251,0,0,0.3841176471,0.0641081251,-0.4,-2,0,0,-0.0005536548,-0.0016932993,0,0,-0.0038157589,-0.0057184925,-0.3125029227,-0.5633855509,-0.1481495337,-0.5633855509,-0.1481495337,-0.5633855509,106178,433001
38,1996,0,0,0,29.0024372497,0,1.0188970374,0,30.0387897612,0,0,0.9449009399,0,0,0,2,1,0,0,0,0,0.75,0,0,0,9,0,3,0,5,0,0,0.8717948718,17,60.0601240483,29.0024372497,30.0387897612,3,3.0345105019,2,1.4998546833,3,0.3838044475,0.3327339319,0,2,1.2661277945,3.2661277945,3.2661277945,0.1000240947,5.4612072243,0.1250529362,3.2237060316,0.0973839753,2.6657002714,0.1108034725,5.889406303,-0.2272727273,-5,0,0,0.3765492958,0.1049880995,0.9936470588,0.1658368222,0,0,0.9936470588,0.1658368222,-0.4,-2,0,0,-0.0078119404,-0.0238920586,0,0,0.0008028983,0.0012032646,-0.297694739,-0.5366891069,-0.1411293577,-0.5366891069,-0.1411293577,-0.5366891069,106178,433001
38,2014,0,0,0,19.0503007758,0,0.6018043714,0,34.0277267171,0,0,0.8685950883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0,1,0,5,0,0,0.7777777778,14,53.6798318643,19.0503007758,34.0277267171,3,3.5580280497,2,1.3660984855,NA,NA,NA,NA,NA,NA,NA,NA,-0.0168333918,-0.9190849597,-0.2610070444,-6.7284304423,0.2431087375,6.6546372273,-0.0013883478,-0.0737932151,-0.3636363636,-8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1633615848,0.4996254892,0,0,-0.0884481418,-0.1325529332,NA,NA,NA,NA,NA,NA,106178,433001
39,1964,0,0,0,28.2625529099,0,2.1461004815,0,11.4982291121,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,3,0,7,0,0,1,16,41.9068825035,28.2625529099,11.4982291121,3,2.199925034,2,1.7256243265,1,0.1256637061,0.1256637061,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106150,432994
39,1984,0,0,0,24.1929926913,0,2.0418388753,0,9.8413531466,0,0,0.9252312329,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0.7857142857,12,36.0761847132,24.1929926913,9.8413531466,3,2.2043704367,2,1.7272063766,1,0.0314159265,0,0,1,3,5,5,-0.1391346109,-5.8306977903,-0.1439912464,-4.0695602186,-0.1440983607,-1.6568759655,-0.1440222222,-5.7264361841,-0.25,-4,0,0,-0.75,-0.0942477796,-1,-0.1256637061,0,0,-1,-0.1256637061,0,0,0,0,0.0020207065,0.0044454027,0,0,0.0009167987,0.0015820501,2,2,0.6666666667,2,0.6666666667,2,106150,432994
39,1988,0,0,0,24.716107138,0,2.1435283025,0,7.2168862788,0,0,0.8969464337,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0.6923076923,10,34.0765217193,24.716107138,7.2168862788,3,1.9729455956,2,1.7882152897,1,0.0363050301,0,0,1,3,5,5,-0.1868514267,-7.8303607842,-0.1254821453,-3.5464457719,-0.3723480191,-4.2813428334,-0.1968720988,-7.8277886052,-0.375,-6,0,0,-0.71109375,-0.089358676,-1,-0.1256637061,0,0,-1,-0.1256637061,0,0,0,0,-0.1031759878,-0.2269794384,0,0,0.0362714887,0.0625909633,2,2,0.6666666667,2,0.6666666667,2,106150,432994
39,1996,0,0,0,26.0137616185,0,2.2480058932,0,7.8553364458,0,0,0.9231827334,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0.6666666667,11,36.1171039575,26.0137616185,7.8553364458,3,1.9944694794,2,1.7825037009,2,0.0969377683,0,0,1,3,5,5,-0.1381581783,-5.789778546,-0.0795678755,-2.2487912913,-0.3168220628,-3.6428926663,-0.1481782716,-5.8916839577,-0.3125,-5,0,0,-0.22859375,-0.0287259378,-1,-0.1256637061,0,0,-1,-0.1256637061,1,1,0,0,-0.0933920708,-0.2054555546,0,0,0.0329616206,0.0568793744,2,2,0.6666666667,2,0.6666666667,2,106150,432994
39,2014,0,0,0,17.79053773,0,2.5769173277,0,7.1001008075,0,0,0.7794438313,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,0.56,9,27.4675558652,17.79053773,7.1001008075,3,2.2215953269,2,1.7415095525,3,0.3885370239,0,0,1,3,5,5,-0.3445574038,-14.4393266383,-0.3705261592,-10.4720151798,-0.3825048416,-4.3981283046,-0.3739902167,-14.8701434845,-0.4375,-7,0,0,2.0918793966,0.2628733178,-1,-0.1256637061,0,0,-1,-0.1256637061,2,2,0,0,0.0098504688,0.0216702929,0,0,0.0092054949,0.015885226,2,2,0.6666666667,2,0.6666666667,2,106150,432994
40,1964,0,0,0,22.273891914,0,0,0,13.0434999986,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,5,0,0,1,12,35.3173919126,22.273891914,13.0434999986,2,2.4772891533,2,1.6306777117,1,0.096211275,0.096211275,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106125,432991
40,1984,0,0,0,24.051542482,0,0,0,14.0683464271,0,0,0.9618382249,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0.8333333333,12,38.1198889091,24.051542482,14.0683464271,3,2.476221136,2,1.630944716,2,0.0490873852,0,0,1,3,5,5,0.079351754,2.8024969965,0.0798087094,1.7776505681,0.0785714286,1.0248464285,0.079351754,2.8024969965,0,0,0.5,1,-0.4897959184,-0.0471238898,-1,-0.096211275,0,0,-1,-0.096211275,1,1,0,0,-0.0004311234,-0.0010680173,0,0,0.0001637383,0.0002670043,2,2,0.6666666667,2,0.6666666667,2,106125,432991
40,1988,0,0,0,19.630202426,0,0,0,14.0075173393,0,0,0.947680357,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0.6666666667,12,33.6377197654,19.630202426,14.0075173393,3,2.6656916625,2,1.5835770844,4,0.1136078443,0,0,1,3,5,5,-0.0475593484,-1.6796721472,-0.1186900564,-2.6436894879,0.0739078729,0.9640173407,-0.0475593484,-1.6796721472,0,0,0.5,1,0.1808163265,0.0173965693,-1,-0.096211275,0,0,-1,-0.096211275,3,3,0,0,0.0760518848,0.1884025092,0,0,-0.0288840811,-0.0471006273,2,2,0.6666666667,2,0.6666666667,2,106125,432991
40,1996,0,0,0,20.6611749602,0,0,0,15.3859696559,0,0,0.944577702,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0.6666666667,12,36.0471446161,20.6611749602,15.3859696559,3,2.7073163292,2,1.5731709177,4,0.2650129753,0,0,1,3,5,5,0.0206627008,0.7297527035,-0.072403914,-1.6127169538,0.1795890411,2.3424696573,0.0206627008,0.7297527035,0,0,0.5,1,1.7544897959,0.1688017003,-1,-0.096211275,0,0,-1,-0.096211275,3,3,0,0,0.0928543911,0.2300271759,0,0,-0.0352655792,-0.057506794,2,2,0.6666666667,2,0.6666666667,2,106125,432991
40,2014,0,0,0,25.7134717067,0,0.2723540911,0,17.2740820953,0,0,0.8989209861,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0.6363636364,10,43.2599078932,25.7134717067,17.2740820953,3,2.6098285908,2,1.6006907334,2,0.1344859206,0,0,1,3,5,5,0.2248896521,7.9425159806,0.1544220384,3.4395797928,0.3243440869,4.2305820967,0.2171780382,7.6701618895,-0.1666666667,-2,0.5,1,0.3978187127,0.0382746456,-1,-0.096211275,0,0,-1,-0.096211275,1,1,0,0,0.0535018035,0.1325394376,0,0,-0.0183892734,-0.0299869783,2,2,0.6666666667,2,0.6666666667,2,106125,432991
41,1964,0,7.0685834706,0,11.8575487719,0,1.3155419237,0,12.646500862,0,0,1,0,0,0,5,1,0,0,0,0,1,0,1,0,11,0,4,0,8,0,0,1,24,32.8881750281,11.8575487719,12.646500862,4,3.4778334799,2.4298556222,1.4005418569,6,0.6700428081,0.544379102,0,2,1.3750915751,3.3750915751,3.3750915751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106110,433000
41,1984,0,7.3301406939,0,15.6140885525,0,0.2083072279,0,10.6838693915,0,0,0.8937728334,0,0,0,2,1,0,0,0,0,0.6666666667,0,1,0,10,0,2,0,4,0,0,0.8292682927,17,33.8364058658,15.6140885525,10.6838693915,4,3.1418544004,2.4332694627,1.4676145523,3,0.3342850933,0.2086213872,0,2,1.751835536,3.751835536,3.751835536,0.0288319688,0.9482308376,0.3168057625,3.7565397806,-0.1551916607,-1.9626314705,0.0732086466,1.7939083101,-0.2916666667,-7,0,0,-0.5010989011,-0.3357577149,-0.6167718665,-0.3357577149,0,0,-0.6167718665,-0.3357577149,-0.5,-3,0,0,-0.0966058558,-0.3359790795,0.0014049561,0.0034138404,0.0478905326,0.0670726954,0.273977361,0.3767439609,0.1116248115,0.3767439609,0.1116248115,0.3767439609,106110,433000
41,1988,0,0,0,9.6654632279,0,0.2083072279,0,10.0323816149,0,0,0.7541019335,0,0,0,1,2,0,0,0,0,0.4444444444,0,0,0,7,0,3,0,4,0,0,0.7368421053,14,19.9061520708,9.6654632279,10.0323816149,3,3.0368648231,2,1.4960160266,3,0.2262928458,0.0989798035,0,2,2.1252060738,4.1252060738,4.1252060738,-0.3947322388,-12.9820229574,-0.1848683557,-2.192085544,-0.2067069204,-2.6141192471,-0.196139204,-4.806204791,-0.4166666667,-10,-0.25,-1,-0.6622710623,-0.4437499623,-0.8181785392,-0.4453992985,0,0,-0.8181785392,-0.4453992985,-0.5,-3,0,0,-0.1267940686,-0.4409686568,-0.1769058286,-0.4298556222,0.0681694512,0.0954741697,0.5455014868,0.7501144987,0.2222501174,0.7501144987,0.2222501174,0.7501144987,106110,433000
41,1996,0,0,0,9.8145317994,0,0.2419222693,0,11.6781834663,0,0,0.7958080705,0,0,0,0,4,0,0,0,0,0.2,0,0,0,5,0,5,0,4,0,0,0.6842105263,14,21.734637535,9.8145317994,11.6781834663,3,3.1714913961,2,1.4626925134,4,0.1990198946,0,0,1,3,5,5,-0.3391351902,-11.1535374932,-0.1722967379,-2.0430169725,-0.0765680093,-0.9683173957,-0.122891294,-3.0113343682,-0.4166666667,-10,-0.25,-1,-0.702974359,-0.4710229135,-1,-0.544379102,0,0,-1,-0.544379102,-0.3333333333,-2,-0.5,-1,-0.0880841724,-0.3063420838,-0.1769058286,-0.4298556222,0.0443761507,0.0621506565,1.1816728823,1.6249084249,0.481441285,1.6249084249,0.481441285,1.6249084249,106110,433000
41,2014,0,0,0,12.0260190178,0,0.5644036206,0,12.4150798204,0,0,0.8580222674,0,0,0,0,7,0,0,0,0,0.1538461538,0,0,0,5,0,9,0,3,0,0,0.5853658537,17,25.0055024588,12.0260190178,12.4150798204,3,3.0311180152,2,1.5035060847,7,0.4581672889,0,0,1,3,5,5,-0.2396810575,-7.8826725693,0.0142078476,0.1684702459,-0.0182992153,-0.2314210415,-0.0025689956,-0.0629507956,-0.2916666667,-7,-0.25,-1,-0.3162119146,-0.2118755192,-1,-0.544379102,0,0,-1,-0.544379102,0.1666666667,1,-0.5,-1,-0.1284464789,-0.4467154647,-0.1769058286,-0.4298556222,0.0735174228,0.1029642278,1.1816728823,1.6249084249,0.481441285,1.6249084249,0.481441285,1.6249084249,106110,433000
42,1964,0,0,0,18.0661212535,0,1.1015209242,0,37.0374138904,0,0,1,0,0,0,4,12,0,0,0,1,1,0,0,0,16,0,15,0,4,0,1,1,36,56.2050560681,18.0661212535,37.0374138904,4,3.6750742358,2,1.3410305677,17,0.9969647937,0.2105848826,0,3,2.4667651403,4.3559822747,4.4667651403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106089,432997
42,1984,0,0,0,22.7185058143,0,0.4963912742,0,29.5088619854,0,0,0.8826199835,0,0,0,2,6,0,0,0,1,0.6923076923,0,0,0,12,0,7,0,3,0,1,0.7796610169,23,52.7237590739,22.7185058143,29.5088619854,4,3.2575823989,2,1.4403118726,9,0.6337181431,0.2513274123,0,3,2.0085205267,3.8102246321,4.0085205267,-0.061939214,-3.4812969942,0.2575198348,4.6523845607,-0.2032688332,-7.528551905,-0.0521956956,-2.8761673443,-0.3611111111,-13,0,0,-0.3643525357,-0.3632466506,0.1934731935,0.0407425297,0,0,0.1934731935,0.0407425297,-0.4705882353,-8,0,0,-0.1136009262,-0.4174918369,0,0,0.0740335883,0.0992813049,-0.1857674272,-0.4582446136,-0.1252892249,-0.5457576427,-0.1025898159,-0.4582446136,106089,432997
