Date,Year,Month,MAXT,MINT,PRECIP,Ta,Fm,RAINm,SNOWm,PACKm-1,MELTm,PACKm,Wm,Days,Daylength,Ea,SLOPE,ASPECT,LAT,Af,SlopRad,AfRad,LatRad,HL,PETm,SOILmax,SOILm-1,SOILm,deltSOIL,deltSOIL+Wm,AET,PETm,Wm,CWD
1972_8,1972,8,21,10.4,25.4,15.7,1,25.4,0,0,0,0,25.4,31,14.198074,1.564386887,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,94.48443173,100,18.6976791,0,9.370393457,34.77039346,34.77039346,94.48443173,25.4,59.71403828
1972_9,1972,9,17.3,7.1,29.6,12.2,1,29.6,0,0,0,0,29.6,30,12.243238,1.2800065,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,50.74655785,100,0,0,0,29.6,29.6,50.74655785,29.6,21.14655785
1972_10,1972,10,15,6.5,26.4,10.75,1,26.4,0,0,0,0,26.4,31,10.329918,1.176211334,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,36.00648672,100,0,0,0,26.4,26.4,36.00648672,26.4,9.606486721
1972_11,1972,11,10.4,2,95.6,6.2,1,95.6,0,0,0,0,95.6,30,8.730765,0.896941837,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,13.16348436,100,0,82.43651564,0,95.6,13.16348436,13.16348436,95.6,0
1972_12,1972,12,10.1,2.9,125.8,6.5,1,125.8,0,0,0,0,125.8,31,7.996774,0.913364338,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,13.2864624,100,82.43651564,100,253.9567217,379.7567217,13.2864624,13.2864624,125.8,0
1973_1,1973,1,7.8,1.3,46.7,4.55,0.75833333,35.41416653,11.28583347,0,8.558423684,2.727409791,43.97259021,31,8.575994,0.811187562,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,8.920549143,100,100,100,141.9806239,185.9532141,8.920549143,8.920549143,43.97259021,0
1973_2,1973,2,8.4,0.1,15.9,4.25,0.708333331,11.26249995,4.637500045,2.727409791,5.216811113,2.148098723,16.47931107,28,10.021738,0.796398479,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,8.643752953,100,100,100,108.1507154,124.6300265,8.643752953,8.643752953,16.47931107,0
1973_3,1973,3,11,0,14.9,5.5,0.916666663,13.65833328,1.241666721,2.148098723,3.107284978,0.282480466,16.76561826,31,11.819653,0.859631225,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.69537414,100,100,100,101.0759917,117.84161,15.69537414,15.69537414,16.76561826,0
1973_4,1973,4,12.3,2.6,40.2,7.45,1,40.2,0,0.282480466,0.282480466,0,40.48248047,30,13.758759,0.967131471,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,26.75750968,100,100,100,114.7114556,155.1939361,26.75750968,26.75750968,40.48248047,0
1973_5,1973,5,15.9,7.3,77.3,11.6,1,77.3,0,0,0,0,77.3,31,15.514859,1.23611885,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,61.1446475,100,100,100,117.5335366,194.8335366,61.1446475,61.1446475,77.3,0
1973_6,1973,6,20.1,9.5,51.6,14.8,1,51.6,0,0,0,0,51.6,30,16.439262,1.486418385,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,95.12315509,100,100,56.47684491,64.71148097,116.311481,95.12315509,95.12315509,51.6,0
1973_7,1973,7,20.9,11,27.9,15.95,1,27.9,0,0,0,0,27.9,31,15.868332,1.586672027,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,108.7152844,100,56.47684491,0,25.17063117,53.07063117,53.07063117,108.7152844,27.9,55.64465328
1973_8,1973,8,22.9,12,37,17.45,1,37,0,0,0,0,37,31,14.198074,1.726327672,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,115.1895864,100,0,0,0,37,37,115.1895864,37,78.18958635
1973_9,1973,9,19.8,10.3,52.4,15.05,1,52.4,0,0,0,0,52.4,30,12.243238,1.507726276,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,73.00956213,100,0,0,0,52.4,52.4,73.00956213,52.4,20.60956213
1973_10,1973,10,14.3,4.7,63.9,9.5,1,63.9,0,0,0,0,63.9,31,10.329918,1.092752793,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,29.69257367,100,0,34.20742633,0,63.9,29.69257367,29.69257367,63.9,0
1973_11,1973,11,11.1,2.5,31.4,6.8,1,31.4,0,0,0,0,31.4,30,8.730765,0.930051365,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.93824031,100,34.20742633,50.66918602,40.3285785,71.7285785,14.93824031,14.93824031,31.4,0
1973_12,1973,12,9.4,1.8,49.9,5.6,0.93333333,46.57333315,3.326666853,0,3.10488905,0.221777803,49.6782222,31,7.996774,0.864876047,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.87409313,100,50.66918602,89.4733151,74.69097332,124.3691955,10.87409313,10.87409313,49.6782222,0
1974_1,1974,1,10,3.9,121.1,6.95,1,121.1,0,0.221777803,0.221777803,0,121.3217778,31,8.575994,0.938495213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.62933705,100,89.4733151,100,257.4601197,378.7818975,15.62933705,15.62933705,121.3217778,0
1974_2,1974,2,9.5,2,120.9,5.75,0.95833333,115.8624995,5.037500463,0,4.827604591,0.209895872,120.6901041,28,10.021738,0.872796204,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.74743753,100,100,100,294.299175,414.9892791,12.74743753,12.74743753,120.6901041,0
1974_3,1974,3,10.3,2.2,35.9,6.25,1,35.9,0,0.209895872,0.209895872,0,36.10989587,31,11.819653,0.899660704,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,18.61610596,100,100,100,119.1172242,155.22712,18.61610596,18.61610596,36.10989587,0
1974_4,1974,4,14.2,2.9,10.4,8.55,1,10.4,0,0,0,0,10.4,30,13.758759,1.032856609,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,32.66718983,100,100,77.73281017,80.03774114,90.43774114,32.66718983,32.66718983,10.4,0
1974_5,1974,5,15.9,5.9,41.8,10.9,1,41.8,0,0,0,0,41.8,31,15.514859,1.186593789,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,55.28880094,100,77.73281017,64.24400923,67.92399953,109.7239995,55.28880094,55.28880094,41.8,0
1974_6,1974,6,19.2,9.5,59.7,14.35,1,59.7,0,0,0,0,59.7,30,16.439262,1.448729819,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,90.03298372,100,64.24400923,33.91102551,47.43491878,107.1349188,90.03298372,90.03298372,59.7,0
1974_7,1974,7,19.7,11.7,39,15.7,1,39,0,0,0,0,39,31,15.868332,1.564386887,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,105.5995575,100,33.91102551,0,17.42218899,56.42218899,56.42218899,105.5995575,39,49.1773685
1974_8,1974,8,20.1,10.2,83.9,15.15,1,83.9,0,0,0,0,83.9,31,14.198074,1.516324235,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,88.54181995,100,0,0,0,83.9,83.9,88.54181995,83.9,4.641819952
1974_9,1974,9,16.6,8.7,176,12.65,1,176,0,0,0,0,176,30,12.243238,1.313815531,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,53.92318205,100,0,100,0,176,53.92318205,53.92318205,176,0
1974_10,1974,10,11.9,4.1,49.1,8,1,49.1,0,0,0,0,49.1,31,10.329918,0.999518183,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,22.99284287,100,100,100,129.8320585,178.9320585,22.99284287,22.99284287,49.1,0
1974_11,1974,11,11.2,4.8,150.6,8,1,150.6,0,0,0,0,150.6,30,8.730765,0.999518183,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,18.80648608,100,100,100,373.5699708,524.1699708,18.80648608,18.80648608,150.6,0
1974_12,1974,12,11.1,5.8,45.4,8.45,1,45.4,0,0,0,0,45.4,31,7.996774,1.026723221,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,19.28172277,100,100,100,129.8464967,175.2464967,19.28172277,19.28172277,45.4,0
1975_1,1975,1,10.5,3.8,115.4,7.15,1,115.4,0,0,0,0,115.4,31,8.575994,0.949858756,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,16.26218659,100,100,100,269.4945911,384.8945911,16.26218659,16.26218659,115.4,0
1975_2,1975,2,9.5,0.8,24.3,5.15,0.85833333,20.85749992,3.442500083,0,2.95481256,0.487687524,23.81231248,28,10.021738,0.841494594,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,11.03152523,100,100,100,113.6334661,137.4457785,11.03152523,11.03152523,23.81231248,0
1975_3,1975,3,8.9,1.8,80.8,5.35,0.891666663,72.04666638,8.753333622,0.487687524,8.239910488,1.001110657,80.28657687,31,11.819653,0.851816593,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.136672,100,100,100,191.8414471,272.128024,15.136672,15.136672,80.28657687,0
1975_4,1975,4,12.6,3.7,37.9,8.15,1,37.9,0,1.001110657,1.001110657,0,38.90111066,30,13.758759,1.008515103,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,30.44825651,100,100,100,108.8203903,147.7215009,30.44825651,30.44825651,38.90111066,0
1975_5,1975,5,15.2,6,32.2,10.6,1,32.2,0,0,0,0,32.2,31,15.514859,1.165908892,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,52.88563989,100,100,79.31436011,81.31364089,113.5136409,52.88563989,52.88563989,32.2,0
1975_6,1975,6,21.7,8.7,9.4,15.2,1,9.4,0,0,0,0,9.4,30,16.439262,1.520639335,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,99.80463534,100,79.31436011,0,32.11659404,41.51659404,41.51659404,99.80463534,9.4,58.28804131
1975_7,1975,7,22.6,12.3,15.6,17.45,1,15.6,0,0,0,0,15.6,31,15.868332,1.726327672,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,128.7404615,100,0,0,0,15.6,15.6,128.7404615,15.6,113.1404615
1975_8,1975,8,23.6,12.5,46,18.05,1,46,0,0,0,0,46,31,14.198074,1.785138827,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,122.9556411,100,0,0,0,46,46,122.9556411,46,76.95564111
1975_9,1975,9,18.4,8.6,143.8,13.5,1,143.8,0,0,0,0,143.8,30,12.243238,1.379824421,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,60.25861489,100,0,83.54138511,0,143.8,60.25861489,60.25861489,143.8,0
1975_10,1975,10,14.7,5.8,14.8,10.25,1,14.8,0,0,0,0,14.8,31,10.329918,1.142178065,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,33.39717612,100,83.54138511,64.94420899,69.36416488,84.16416488,33.39717612,33.39717612,14.8,0
1975_11,1975,11,11.1,2.2,67.3,6.65,1,67.3,0,0,0,0,67.3,30,8.730765,0.921674559,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.48489917,100,64.94420899,100,110.1319934,177.4319934,14.48489917,14.48489917,67.3,0
1975_12,1975,12,7.8,0.6,25.1,4.2,0.699999997,17.56999993,7.53000007,0,5.271000028,2.259000042,22.84099996,31,7.996774,0.793956907,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.524591022,100,100,100,116.5516212,139.3926212,7.524591022,7.524591022,22.84099996,0
1976_1,1976,1,9.1,2.8,9.6,5.95,0.991666663,9.519999962,0.080000038,2.259000042,2.319508404,0.019491677,11.83950837,31,8.575994,0.883455888,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.64089911,100,100,99.19860925,99.20181183,111.0413202,12.64089911,12.64089911,11.83950837,0
1976_2,1976,2,7.5,2.1,34.4,4.8,0.799999997,27.51999989,6.88000011,0.019491677,5.519593407,1.379898379,33.0395933,29,10.021738,0.823696383,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,10.43690186,100,99.19860925,100,124.3563095,157.3959028,10.43690186,10.43690186,33.0395933,0
1976_3,1976,3,9.6,0.7,37.4,5.15,0.85833333,32.10166654,5.298333462,1.379898379,5.732148974,0.946082867,37.83381551,31,11.819653,0.841494594,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.40459019,100,100,100,126.401385,164.2352006,14.40459019,14.40459019,37.83381551,0
1976_4,1976,4,13.8,2.3,7,8.05,1,7,0,0.946082867,0.946082867,0,7.946082867,30,13.758759,1.002509268,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,29.90618563,100,100,78.03989723,80.28390446,88.22998733,29.90618563,29.90618563,7.946082867,0
1976_5,1976,5,17.4,7.1,17,12.25,1,17,0,0,0,0,17,31,15.514859,1.283724891,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,66.90499807,100,78.03989723,28.13489917,47.37857955,64.37857955,64.37857955,66.90499807,17,2.526418522
1976_6,1976,6,23.4,11,6,17.2,1,6,0,0,0,0,6,30,16.439262,1.702329024,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,125.5603551,100,28.13489917,0,8.511406612,14.51140661,14.51140661,125.5603551,6,111.0489485
1976_7,1976,7,24.9,13,10,18.95,1,10,0,0,0,0,10,31,15.868332,1.876649185,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,151.2007379,100,0,0,0,10,10,151.2007379,10,141.2007379
1976_8,1976,8,24.6,10.2,13.6,17.4,1,13.6,0,0,0,0,13.6,31,14.198074,1.721504346,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,114.5583154,100,0,0,0,13.6,13.6,114.5583154,13.6,100.9583154
1976_9,1976,9,18.1,9.1,118.2,13.6,1,118.2,0,0,0,0,118.2,30,12.243238,1.387778549,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,61.03363363,100,0,57.16636637,0,118.2,61.03363363,61.03363363,118.2,0
1976_10,1976,10,14.6,7.8,175.4,11.2,1,175.4,0,0,0,0,175.4,31,10.329918,1.207600862,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,38.45394347,100,57.16636637,100,224.8483759,400.2483759,38.45394347,38.45394347,175.4,0
1976_11,1976,11,10.5,2.5,128.4,6.5,1,128.4,0,0,0,0,128.4,30,8.730765,0.913364338,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.03803756,100,100,100,313.81066,442.21066,14.03803756,14.03803756,128.4,0
1976_12,1976,12,6.1,-1,125.8,2.55,0.424999998,53.46499979,72.33500021,0,30.74237497,41.59262525,84.20737475,31,7.996774,0.717002141,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,4.150374732,100,100,100,222.6809849,306.8883596,4.150374732,4.150374732,84.20737475,0
1977_1,1977,1,6.8,0.3,96.6,3.55,0.591666664,57.15499977,39.44500023,41.59262525,47.94726155,33.09036393,105.1022613,31,8.575994,0.762812336,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,6.568570182,100,100,100,267.8714222,372.9736835,6.568570182,6.568570182,105.1022613,0
1977_2,1977,2,9.6,3.5,131.1,6.55,1,131.1,0,33.09036393,33.09036393,0,164.1903639,28,10.021738,0.916127042,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.19833164,100,100,100,443.6741998,607.8645638,15.19833164,15.19833164,164.1903639,0
1977_3,1977,3,10.9,4.3,85.3,7.6,1,85.3,0,0,0,0,85.3,31,11.819653,0.975871168,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,24.43677612,100,100,100,183.7915849,269.0915849,24.43677612,24.43677612,85.3,0
1977_4,1977,4,11.8,3,17.2,7.4,1,17.2,0,0,0,0,17.2,30,13.758759,0.964233606,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,26.50301232,100,100,90.69698768,91.11660526,108.3166053,26.50301232,26.50301232,17.2,0
1977_5,1977,5,16.4,5.9,52.4,11.15,1,52.4,0,0,0,0,52.4,31,15.514859,1.204077129,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,57.33976553,100,90.69698768,85.75722215,86.32562552,138.7256255,57.33976553,57.33976553,52.4,0
1977_6,1977,6,16.5,8.5,93.2,12.5,1,93.2,0,0,0,0,93.2,30,16.439262,1.302459664,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,70.96411519,100,85.75722215,100,107.1124432,200.3124432,70.96411519,70.96411519,93.2,0
1977_7,1977,7,21.2,11.6,25.7,16.4,1,25.7,0,0,0,0,25.7,31,15.868332,1.627488148,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,114.4799178,100,100,11.22008218,41.15605281,66.85605281,66.85605281,114.4799178,25.7,47.623865
1977_8,1977,8,20.1,10.9,114.5,15.5,1,114.5,0,0,0,0,114.5,31,14.198074,1.546757065,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,92.29345337,100,11.22008218,33.42662881,14.00999062,128.5099906,92.29345337,92.29345337,114.5,0
1977_9,1977,9,17.1,9.2,31.4,13.15,1,31.4,0,0,0,0,31.4,30,12.243238,1.352299526,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,57.59576064,100,33.42662881,7.230868166,25.72324983,57.12324983,57.12324983,57.59576064,31.4,0.472510811
1977_10,1977,10,16,8.6,55.2,12.3,1,55.2,0,0,0,0,55.2,31,10.329918,1.287452775,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,44.84974037,100,7.230868166,17.5811278,8.019384743,63.21938474,44.84974037,44.84974037,55.2,0
1977_11,1977,11,10.4,3.9,84.7,7.15,1,84.7,0,0,0,0,84.7,30,8.730765,0.949858756,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,16.02161646,100,17.5811278,86.25951133,34.93921641,119.6392164,16.02161646,16.02161646,84.7,0
1977_12,1977,12,9.9,4,119,6.95,1,119,0,0,0,0,119,31,7.996774,0.938495213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.57373642,100,86.25951133,100,245.0893804,364.0893804,14.57373642,14.57373642,119,0
1978_1,1978,1,7.6,0.5,100.2,4.05,0.674999997,67.63499973,32.56500027,0,21.98137509,10.58362518,89.61637482,31,8.575994,0.786671785,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,7.714179477,100,100,100,226.8280269,316.4444017,7.714179477,7.714179477,89.61637482,0
1978_2,1978,2,6.1,0.1,124.1,3.1,0.516666665,64.11833308,59.98166692,10.58362518,36.45873411,34.10655799,100.5770672,28,10.021738,0.74188747,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,5.897743994,100,100,100,257.7431169,358.3201841,5.897743994,5.897743994,100.5770672,0
1978_3,1978,3,10.6,2.9,67.1,6.75,1,67.1,0,34.10655799,34.10655799,0,101.206558,31,11.819653,0.92725167,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,20.68499357,100,100,100,223.7178882,324.9244461,20.68499357,20.68499357,101.206558,0
1978_4,1978,4,10.7,3,58.1,6.85,1,58.1,0,0,0,0,58.1,30,13.758759,0.93285851,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,23.781508,100,100,100,140.942937,199.042937,23.781508,23.781508,58.1,0
1978_5,1978,5,16.6,6,38.6,11.3,1,38.6,0,0,0,0,38.6,31,15.514859,1.214675551,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,58.59175604,100,100,80.00824396,81.87982517,120.4798252,58.59175604,58.59175604,38.6,0
1978_6,1978,6,18.7,9,28.8,13.85,1,28.8,0,0,0,0,28.8,30,16.439262,1.407840382,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,84.59040268,100,80.00824396,24.21784128,45.79732357,74.59732357,74.59732357,84.59040268,28.8,9.993079115
1978_7,1978,7,19.1,11.4,86.5,15.25,1,86.5,0,0,0,0,86.5,31,15.868332,1.524965213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,100.1439745,100,24.21784128,10.57386682,21.1290709,107.6290709,100.1439745,100.1439745,86.5,0
1978_8,1978,8,19.8,10.7,44.7,15.25,1,44.7,0,0,0,0,44.7,31,14.198074,1.524965213,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,89.60308872,100,10.57386682,0,6.748732268,51.44873227,51.44873227,89.60308872,44.7,38.15435645
1978_9,1978,9,18.9,8.7,19.7,13.8,1,19.7,0,0,0,0,19.7,30,12.243238,1.403807756,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,62.60286766,100,0,0,0,19.7,19.7,62.60286766,19.7,42.90286766
1978_10,1978,10,16.4,7.3,2.3,11.85,1,2.3,0,0,0,0,2.3,31,10.329918,1.254241862,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,42.16071657,100,0,0,0,2.3,2.3,42.16071657,2.3,39.86071657
1978_11,1978,11,12.5,5,18.7,8.75,1,18.7,0,0,0,0,18.7,30,8.730765,1.045220275,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,21.45292317,100,0,0,0,18.7,18.7,21.45292317,18.7,2.752923175
1978_12,1978,12,8.6,3.1,208.2,5.85,0.974999996,202.9949992,5.205000812,0,5.074875771,0.130125041,208.069875,31,7.996774,0.878111781,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,11.52305682,100,0,100,0,208.069875,11.52305682,11.52305682,208.069875,0
1979_1,1979,1,4.8,-3.9,97.7,0.45,0.075,7.327499971,90.37250003,0.130125041,6.787696853,83.71492822,14.11519682,31,8.575994,0.628631797,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,0.693943389,100,100,100,114.3635856,128.4787824,0.693943389,0.693943389,14.11519682,0
1979_2,1979,2,5.3,-1.5,67.3,1.9,0.316666665,21.31166658,45.98833342,83.71492822,41.07269935,88.63056228,62.38436594,28,10.021738,0.688545074,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,3.369471386,100,100,100,180.4257131,242.8100791,3.369471386,3.369471386,62.38436594,0
1979_3,1979,3,8.7,1.8,93.9,5.25,0.874999997,82.16249967,11.73750033,88.63056228,87.82205443,12.54600818,169.9845541,31,11.819653,0.846641716,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.76880561,100,100,100,472.1646082,642.1491623,14.76880561,14.76880561,169.9845541,0
1979_4,1979,4,12.2,4.3,56.1,8.25,1,56.1,0,12.54600818,12.54600818,0,68.64600818,30,13.758759,1.014552611,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,30.99535805,100,100,100,145.7185013,214.3645095,30.99535805,30.99535805,68.64600818,0
1979_5,1979,5,14.2,5.2,113.7,9.7,1,113.7,0,0,0,0,113.7,31,15.514859,1.105745183,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,46.04399851,100,100,100,196.7099288,310.4099288,46.04399851,46.04399851,113.7,0
1979_6,1979,6,18.1,9.6,35.4,13.85,1,35.4,0,0,0,0,35.4,30,16.439262,1.407840382,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,84.59040268,100,100,50.80959732,61.14610469,96.54610469,84.59040268,84.59040268,35.4,0
1979_7,1979,7,22.1,11.5,32.4,16.8,1,32.4,0,0,0,0,32.4,31,15.868332,1.664539613,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,119.7765527,100,50.80959732,0,21.20675436,53.60675436,53.60675436,119.7765527,32.4,66.16979839
1979_8,1979,8,19.2,10.7,48.3,14.95,1,48.3,0,0,0,0,48.3,31,14.198074,1.499171152,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,86.44450105,100,0,0,0,48.3,48.3,86.44450105,48.3,38.14450105
1979_9,1979,9,18,7.9,11.2,12.95,1,11.2,0,0,0,0,11.2,30,12.243238,1.336788658,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,56.10837895,100,0,0,0,11.2,11.2,56.10837895,11.2,44.90837895
1979_10,1979,10,15.8,7.8,62.8,11.8,1,62.8,0,0,0,0,62.8,31,10.329918,1.250598682,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,41.86821772,100,0,20.93178228,0,62.8,41.86821772,41.86821772,62.8,0
1979_11,1979,11,11.3,2.2,37.8,6.75,1,37.8,0,0,0,0,37.8,30,8.730765,0.92725167,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.78640247,100,20.93178228,43.94537981,26.34832387,64.14832387,14.78640247,14.78640247,37.8,0
1979_12,1979,12,9.6,3.1,147.8,6.35,1,147.8,0,0,0,0,147.8,31,7.996774,0.905120248,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,12.86959404,100,43.94537981,100,169.398098,317.198098,12.86959404,12.86959404,147.8,0
1980_1,1980,1,6.2,-2.3,54.2,1.95,0.324999999,17.61499993,36.58500007,0,11.89012498,24.6948751,29.5051249,31,8.575994,0.69069809,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,3.285979506,100,100,100,129.9775366,159.4826615,3.285979506,3.285979506,29.5051249,0
1980_2,1980,2,9.9,3.1,76.9,6.5,1,76.9,0,24.6948751,24.6948751,0,101.5948751,29,10.021738,0.913364338,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,15.57664382,100,100,100,236.3591567,337.9540318,15.57664382,15.57664382,101.5948751,0
1980_3,1980,3,8.8,1.7,94.6,5.25,0.874999997,82.77499967,11.82500033,0,10.34687525,1.478125083,93.12187492,31,11.819653,0.846641716,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,14.76880561,100,100,100,218.9187987,312.0406737,14.76880561,14.76880561,93.12187492,0
1980_4,1980,4,14.1,4,30.7,9.05,1,30.7,0,1.478125083,1.478125083,0,32.17812508,30,13.758759,1.064010179,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,35.55741967,100,100,96.62070542,96.6771658,128.8552909,35.55741967,35.55741967,32.17812508,0
1980_5,1980,5,17,5.4,32.4,11.2,1,32.4,0,0,0,0,32.4,31,15.514859,1.207600862,2,300.84575,50.85,104.15425,0.034906585,1.81783459,0.887499924,0.847631105,57.75529979,100,96.62070542,71.26540562,74.98139845,107.3813985,57.75529979,57.75529979,32.4,0
