"Block","Year","BAM","BAPERCM","Sor_BA","SorM","SPRM"
42,1988,37.1225510513274,-0.339515807860262,0.782906274930909,0.736842105263158,4
42,1996,41.043140873283,-0.269760698689956,0.774796125835637,0.714285714285714,4
42,2014,57.5577883389526,0.0240678039566942,0.688465825600731,0.736842105263158,4
43,1964,73.1775103791488,0,1,1,3
43,1984,56.8211420224529,-0.22351632724248,0.87337845693942,0.778761061946903,3
43,1988,57.3630471202431,-0.216110976951354,0.877652226649034,0.756756756756757,3
43,1996,59.8916561422553,-0.181556521505809,0.89845255171158,0.722222222222222,3
43,2014,67.5433684059633,-0.0769928075441999,0.902244935792139,0.673076923076923,3
46,1964,44.5811632498477,0,1,1,3
46,1984,44.8535786028221,0.00611054833737064,0.971947851905453,0.80952380952381,3
46,1988,26.0145666516269,-0.416467297951993,0.700240389763507,0.684210526315789,2
46,1996,28.0851118297916,-0.370022902444396,0.695060044103227,0.684210526315789,2
46,2014,27.5457417749452,-0.382121511263183,0.653455791140349,0.484848484848485,2
47,1964,70.8818111824921,0,1,1,3
47,1984,75.3009521236183,0.0623452034789101,0.966462848287857,0.981132075471698,3
47,1988,64.2387368018897,-0.0937204378638004,0.923569158657545,0.875,3
47,1996,66.5327866624032,-0.0613560015966845,0.926500771311664,0.772727272727273,3
47,2014,27.8736009570134,-0.606759470560789,0.564497688848448,0.5,3
48,1964,74.0237769002095,0,1,1,3
48,1984,71.624326606168,-0.0324145888594164,0.983525701768328,0.888888888888889,3
48,1988,43.2855900744613,-0.415247480106101,0.737973295581886,0.885714285714286,3
48,1996,46.4854003669129,-0.372020689655172,0.763328674528088,0.869565217391304,3
48,2014,35.2589871467379,-0.523680246763549,0.64527992962533,0.741935483870968,3
49,1964,63.7056085285755,0,1,1,3
49,1984,69.5811132840896,0.0922290029280321,0.955918303972003,0.8,3
49,1988,73.8335534650346,0.158980428417322,0.926363191474661,0.8,3
49,1996,65.7601904890692,0.0322511943288642,0.945593169416767,0.759493670886076,3
49,2014,70.4606769769139,0.1060356945701,0.948269478181646,0.76056338028169,3
50,1964,42.2976180897696,0,1,1,3
50,1984,48.6402776728724,0.149953114845418,0.930252844208558,0.888888888888889,3
50,1988,48.045142214558,0.135882926376381,0.936380910817564,0.815789473684211,3
50,1996,52.0760608435168,0.231181877263021,0.896385911153684,0.805194805194805,3
50,2014,59.0824969445333,0.396827992042972,0.834436182587834,0.805194805194805,3
52,1964,61.6635733037422,0,1,1,3
52,1999,25.3776872809279,-0.58844929151409,0.578338023562055,0.428571428571429,4
52,2014,28.0289231518273,-0.545454120640032,0.622884980499145,0.28,3
53,1964,47.9171419488783,0,1,1,3
53,1999,29.0357577667679,-0.394042370103262,0.416093778824596,0.492753623188406,2
53,2014,31.9555270949017,-0.333108658087449,0.442048260790927,0.492753623188406,2
54,1964,55.9144587476728,0,1,1,3
54,1999,25.9367729635424,-0.536134775432805,0.542463037785143,0.904761904761905,2
54,2014,30.2008914190702,-0.459873311921719,0.52792879086287,0.756756756756757,2
55,1964,60.8742481495277,0,1,1,3
55,1999,43.9701627486326,-0.277688610779602,0.823483495833647,0.517241379310345,2
55,2014,49.1283003212061,-0.192954298170051,0.812297081221719,0.491228070175439,2
56,1964,52.2250508751133,0,1,1,3
56,1999,22.0367016686056,-0.57804346191443,0.492018233160238,0.171428571428571,3
56,2014,24.5235709000098,-0.530425141017986,0.489330965221121,0.263157894736842,3
57,1964,30.1867784101809,0,1,1,3
57,1999,18.7571145577069,-0.378631455704436,0.628447477666715,0.740740740740741,2
57,2014,20.6252373545334,-0.316745991431228,0.604189299744103,0.64,2
58,1964,29.6782330993811,0,1,1,2
58,1999,1.07414979817052,-0.963806814422759,0.0698579880296718,0.631578947368421,1
58,2014,2.00838643843951,-0.932327964683268,0.120338115548847,0.375,1
60,1964,38.4098971809522,0,1,1,3
60,1999,15.9937303897011,-0.583603925978939,0.556475962860651,0.1875,3
60,2014,1.2931339623784,-0.966333313617416,0.049105764496568,0.125,2
61,1964,56.4524564896001,0,1,1,3
61,1999,30.4284846949665,-0.46098918298494,0.567100508270412,0.566666666666667,3
61,2014,42.3994215902024,-0.248935755381816,0.639644839188477,0.456140350877193,4
62,1964,22.1325202445401,0,1,1,3
62,1999,19.9176581538511,-0.100072746628815,0.464947202976469,0.294117647058823,3
62,2014,25.9095304986944,0.170654322798421,0.420205607555601,0.27027027027027,3
63,1964,59.1900599628923,0,1,1,3
63,1999,43.2386821691524,-0.269494198920228,0.831689207620288,0.482758620689655,3
63,2014,38.2566350088873,-0.353664533658669,0.747045264495766,0.421052631578947,4
64,1964,56.4128135173026,0,1,1,3
64,1999,29.5603448350551,-0.475999458421117,0.646046877787007,0.464285714285714,3
64,2014,35.3264283127153,-0.373787157382601,0.668121267737941,0.363636363636364,5
65,1964,33.6130778980023,0,1,1,3
65,1999,3.92316200094068,-0.883284654477481,0.136950000130773,0.256410256410256,3
65,2014,3.07790703961201,-0.908431264493189,0.167774566141813,0.210526315789474,2
66,1964,74.2397613951438,0,1,1,3
66,1999,16.1772190356249,-0.782094948426342,0.357835861329423,0.264150943396226,4
66,2014,19.6176373208142,-0.735752958358815,0.413689684853176,0.235294117647059,4
67,1964,10.934705929901,0,1,1,4
67,1999,28.4902791073343,1.60549111151015,0.554709452372581,0.923076923076923,3
67,2014,34.5731302464871,2.16177960963238,0.480563650071962,0.787878787878788,3
