Plot_ID,Plot_number,Survey_year,Tree_ID,Northing,Easting,Transect,DBH,Status,Species
13_1996,13,1996,447,106666,433035,Enclosed,21.3,,F
13_1996,13,1996,448,106666,433035,Enclosed,9.9,1,F
13_1996,13,1996,452,106666,433035,Enclosed,30.2,1,F
13_2014,13,2014,2277,106666,433035,Enclosed,0.954929659,1,I
13_2014,13,2014,2278,106666,433035,Enclosed,2.228169203,1,I
13_2014,13,2014,2279,106666,433035,Enclosed,1.909859317,1,F
13_2014,13,2014,418,106666,433035,Enclosed,70.98310462,1,Q
13_2014,13,2014,419,106666,433035,Enclosed,18.93943823,1,I
13_2014,13,2014,421,106666,433035,Enclosed,62.38873769,1,F
13_2014,13,2014,425,106666,433035,Enclosed,31.19436885,1,F
13_2014,13,2014,431,106666,433035,Enclosed,74.80282325,1,Q
13_2014,13,2014,434,106666,433035,Enclosed,21.32676237,1,F
13_2014,13,2014,438,106666,433035,Enclosed,34.05915782,0,F
13_2014,13,2014,439,106666,433035,Enclosed,28.32957987,1,F
13_2014,13,2014,442,106666,433035,Enclosed,18.4619734,1,F
13_2014,13,2014,443,106666,433035,Enclosed,60.79718826,1,F
13_2014,13,2014,444,106666,433035,Enclosed,43.29014452,1,F
13_2014,13,2014,447,106666,433035,Enclosed,24.19155135,,F
13_2014,13,2014,448,106666,433035,Enclosed,14.00563499,1,F
13_2014,13,2014,452,106666,433035,Enclosed,35.96901714,1,F
14_1959,14,1959,458,106647,433038,Enclosed,7,,I
14_1959,14,1959,459,106647,433038,Enclosed,122,,Q
14_1959,14,1959,460,106647,433038,Enclosed,23,1,F
14_1959,14,1959,461,106647,433038,Enclosed,5,,F
14_1959,14,1959,462,106647,433038,Enclosed,17,1,F
14_1959,14,1959,463,106647,433038,Enclosed,11,1,I
14_1959,14,1959,466,106647,433038,Enclosed,7,,I
14_1959,14,1959,467,106647,433038,Enclosed,17,1,F
14_1959,14,1959,468,106647,433038,Enclosed,8,0,F
14_1959,14,1959,469,106647,433038,Enclosed,16,1,F
14_1959,14,1959,471,106647,433038,Enclosed,3,,F
14_1959,14,1959,473,106647,433038,Enclosed,8,,I
14_1959,14,1959,474,106647,433038,Enclosed,23,,F
14_1959,14,1959,475,106647,433038,Enclosed,5.5,,I
14_1959,14,1959,476,106647,433038,Enclosed,15.5,,F
14_1959,14,1959,477,106647,433038,Enclosed,17,,F
14_1959,14,1959,478,106647,433038,Enclosed,15,,I
14_1959,14,1959,479,106647,433038,Enclosed,57,,Q
14_1959,14,1959,482,106647,433038,Enclosed,7,1,I
14_1959,14,1959,483,106647,433038,Enclosed,42,,Q
14_1959,14,1959,484,106647,433038,Enclosed,77,1,F
14_1959,14,1959,485,106647,433038,Enclosed,5.5,1,I
14_1959,14,1959,486,106647,433038,Enclosed,7,,I
14_1959,14,1959,488,106647,433038,Enclosed,11,,I
14_1959,14,1959,489,106647,433038,Enclosed,45,,F
14_1959,14,1959,490,106647,433038,Enclosed,10,,I
14_1964,14,1964,458,106647,433038,Enclosed,9,1,I
14_1964,14,1964,459,106647,433038,Enclosed,126,1,Q
14_1964,14,1964,460,106647,433038,Enclosed,23,1,F
14_1964,14,1964,461,106647,433038,Enclosed,7,1,F
14_1964,14,1964,462,106647,433038,Enclosed,17,1,F
14_1964,14,1964,463,106647,433038,Enclosed,10,1,I
14_1964,14,1964,466,106647,433038,Enclosed,7,1,I
14_1964,14,1964,467,106647,433038,Enclosed,19,1,F
14_1964,14,1964,468,106647,433038,Enclosed,7,0,F
14_1964,14,1964,469,106647,433038,Enclosed,15,1,F
14_1964,14,1964,470,106647,433038,Enclosed,5,0,I
14_1964,14,1964,473,106647,433038,Enclosed,9,1,I
14_1964,14,1964,474,106647,433038,Enclosed,23,1,F
14_1964,14,1964,475,106647,433038,Enclosed,5.5,1,I
14_1964,14,1964,476,106647,433038,Enclosed,15.5,1,F
14_1964,14,1964,477,106647,433038,Enclosed,17,1,F
14_1964,14,1964,478,106647,433038,Enclosed,15,0,I
14_1964,14,1964,479,106647,433038,Enclosed,55,1,Q
14_1964,14,1964,482,106647,433038,Enclosed,7,1,I
14_1964,14,1964,483,106647,433038,Enclosed,43,0,Q
14_1964,14,1964,484,106647,433038,Enclosed,82,1,F
14_1964,14,1964,486,106647,433038,Enclosed,6,1,I
14_1964,14,1964,488,106647,433038,Enclosed,10,1,I
14_1964,14,1964,489,106647,433038,Enclosed,45,1,F
14_1964,14,1964,490,106647,433038,Enclosed,8,1,I
14_1984,14,1984,458,106647,433038,Enclosed,8,1,I
14_1984,14,1984,459,106647,433038,Enclosed,125.4,1,Q
14_1984,14,1984,460,106647,433038,Enclosed,23.9,0,F
14_1984,14,1984,461,106647,433038,Enclosed,6,1,F
14_1984,14,1984,462,106647,433038,Enclosed,17.5,1,F
14_1984,14,1984,463,106647,433038,Enclosed,9.9,1,I
14_1984,14,1984,466,106647,433038,Enclosed,8,1,I
14_1984,14,1984,467,106647,433038,Enclosed,18.1,1,F
14_1984,14,1984,473,106647,433038,Enclosed,8.6,1,I
14_1984,14,1984,474,106647,433038,Enclosed,24.5,1,F
14_1984,14,1984,475,106647,433038,Enclosed,6.7,1,I
14_1984,14,1984,476,106647,433038,Enclosed,15,0,F
14_1984,14,1984,479,106647,433038,Enclosed,58.3,1,Q
14_1984,14,1984,482,106647,433038,Enclosed,12.1,1,I
14_1984,14,1984,483,106647,433038,Enclosed,38.8,0,Q
14_1984,14,1984,484,106647,433038,Enclosed,95.5,1,F
14_1984,14,1984,486,106647,433038,Enclosed,7.6,1,I
14_1984,14,1984,487,106647,433038,Enclosed,5,1,I
14_1984,14,1984,488,106647,433038,Enclosed,11.1,1,I
14_1984,14,1984,490,106647,433038,Enclosed,10.2,1,I
14_1988,14,1988,458,106647,433038,Enclosed,8,1,I
14_1988,14,1988,459,106647,433038,Enclosed,126.8,1,Q
14_1988,14,1988,461,106647,433038,Enclosed,6,0,F
14_1988,14,1988,462,106647,433038,Enclosed,17.5,0,F
14_1988,14,1988,464,106647,433038,Enclosed,3.3,1,I
14_1988,14,1988,466,106647,433038,Enclosed,9.3,1,I
14_1988,14,1988,467,106647,433038,Enclosed,17.3,1,F
14_1988,14,1988,474,106647,433038,Enclosed,25.3,1,F
14_1988,14,1988,475,106647,433038,Enclosed,6.5,,I
14_1988,14,1988,479,106647,433038,Enclosed,58.2,1,Q
14_1988,14,1988,482,106647,433038,Enclosed,13.7,1,I
14_1988,14,1988,483,106647,433038,Enclosed,38,0,Q
14_1988,14,1988,484,106647,433038,Enclosed,85,0,F
14_1988,14,1988,486,106647,433038,Enclosed,6,1,I
14_1988,14,1988,487,106647,433038,Enclosed,5.5,1,I
14_1988,14,1988,488,106647,433038,Enclosed,12.2,1,I
14_1996,14,1996,458,106647,433038,Enclosed,8.6,1,I
14_1996,14,1996,459,106647,433038,Enclosed,128.6,1,Q
14_1996,14,1996,462,106647,433038,Enclosed,17.5,0,F
14_1996,14,1996,464,106647,433038,Enclosed,5.4,1,I
14_1996,14,1996,465,106647,433038,Enclosed,3.8,1,I
14_1996,14,1996,466,106647,433038,Enclosed,10.8,1,I
14_1996,14,1996,474,106647,433038,Enclosed,27.4,1,F
14_1996,14,1996,475,106647,433038,Enclosed,6.4,,I
14_1996,14,1996,479,106647,433038,Enclosed,58.3,1,Q
14_1996,14,1996,482,106647,433038,Enclosed,13.1,,I
14_1996,14,1996,483,106647,433038,Enclosed,37.9,0,Q
14_1996,14,1996,484,106647,433038,Enclosed,75.4,0,F
14_1996,14,1996,486,106647,433038,Enclosed,7.6,0,I
14_1996,14,1996,488,106647,433038,Enclosed,14,1,I
14_1996,14,1996,491,106647,433038,Enclosed,51.2,1,F
14_2014,14,2014,459,106647,433038,Enclosed,131.9394478,1,Q
14_2014,14,2014,466,106647,433038,Enclosed,14.96056465,1,I
14_2014,14,2014,474,106647,433038,Enclosed,29.28450953,1,F
14_2014,14,2014,479,106647,433038,Enclosed,58.728174,1,Q
14_2014,14,2014,482,106647,433038,Enclosed,14.32394488,,I
14_2014,14,2014,484,106647,433038,Enclosed,64.99887876,0,F
14_2014,14,2014,488,106647,433038,Enclosed,17.82535363,1,I
14_2014,14,2014,491,106647,433038,Enclosed,60.63803332,1,F
15_1959,15,1959,492,106624,433036,Enclosed,12,,I
15_1959,15,1959,493,106624,433036,Enclosed,10,1,F
15_1959,15,1959,494,106624,433036,Enclosed,12,,F
15_1959,15,1959,495,106624,433036,Enclosed,42,,F
15_1959,15,1959,496,106624,433036,Enclosed,3,,F
15_1959,15,1959,497,106624,433036,Enclosed,11,,F
15_1959,15,1959,498,106624,433036,Enclosed,5,,I
15_1959,15,1959,499,106624,433036,Enclosed,22,,F
15_1959,15,1959,500,106624,433036,Enclosed,4,,F
15_1959,15,1959,501,106624,433036,Enclosed,7,0,F
15_1959,15,1959,502,106624,433036,Enclosed,7,,F
15_1959,15,1959,503,106624,433036,Enclosed,12,,F
15_1959,15,1959,504,106624,433036,Enclosed,42,,F
15_1959,15,1959,505,106624,433036,Enclosed,7,1,I
15_1959,15,1959,506,106624,433036,Enclosed,12,,F
15_1959,15,1959,507,106624,433036,Enclosed,7,,F
15_1959,15,1959,508,106624,433036,Enclosed,6,,I
15_1959,15,1959,510,106624,433036,Enclosed,6,0,F
15_1959,15,1959,511,106624,433036,Enclosed,6,,F
15_1959,15,1959,512,106624,433036,Enclosed,3,,I
15_1959,15,1959,513,106624,433036,Enclosed,110,,F
15_1959,15,1959,514,106624,433036,Enclosed,5,1,I
15_1959,15,1959,515,106624,433036,Enclosed,5.5,,I
15_1959,15,1959,516,106624,433036,Enclosed,7.5,,I
15_1959,15,1959,517,106624,433036,Enclosed,10.5,,I
15_1959,15,1959,518,106624,433036,Enclosed,4,1,I
15_1959,15,1959,519,106624,433036,Enclosed,13,,I
15_1959,15,1959,520,106624,433036,Enclosed,11,,F
15_1959,15,1959,521,106624,433036,Enclosed,44,,Q
15_1959,15,1959,522,106624,433036,Enclosed,27,,F
15_1959,15,1959,523,106624,433036,Enclosed,25,1,F
15_1959,15,1959,524,106624,433036,Enclosed,9,,F
15_1959,15,1959,526,106624,433036,Enclosed,2,,I
15_1959,15,1959,528,106624,433036,Enclosed,13,,I
15_1964,15,1964,492,106624,433036,Enclosed,15,0,I
15_1964,15,1964,493,106624,433036,Enclosed,10.5,1,F
15_1964,15,1964,494,106624,433036,Enclosed,12,1,F
15_1964,15,1964,495,106624,433036,Enclosed,43,1,F
15_1964,15,1964,496,106624,433036,Enclosed,5,1,F
15_1964,15,1964,497,106624,433036,Enclosed,13,0,F
15_1964,15,1964,499,106624,433036,Enclosed,27,1,F
15_1964,15,1964,503,106624,433036,Enclosed,13.5,1,F
15_1964,15,1964,504,106624,433036,Enclosed,47,1,F
15_1964,15,1964,505,106624,433036,Enclosed,6,1,I
15_1964,15,1964,506,106624,433036,Enclosed,13,0,F
15_1964,15,1964,507,106624,433036,Enclosed,8,1,F
15_1964,15,1964,508,106624,433036,Enclosed,9,1,I
15_1964,15,1964,509,106624,433036,Enclosed,0.6,1,I
15_1964,15,1964,512,106624,433036,Enclosed,1.9,1,I
15_1964,15,1964,513,106624,433036,Enclosed,116,1,F
15_1964,15,1964,514,106624,433036,Enclosed,6,1,I
15_1964,15,1964,516,106624,433036,Enclosed,8.5,0,I
15_1964,15,1964,517,106624,433036,Enclosed,12.5,1,I
15_1964,15,1964,518,106624,433036,Enclosed,4,1,I
15_1964,15,1964,519,106624,433036,Enclosed,13,1,I
15_1964,15,1964,521,106624,433036,Enclosed,45,0,Q
15_1964,15,1964,522,106624,433036,Enclosed,27,1,F
15_1964,15,1964,523,106624,433036,Enclosed,31,1,F
15_1964,15,1964,524,106624,433036,Enclosed,9,0,F
15_1964,15,1964,526,106624,433036,Enclosed,2.1,1,I
15_1964,15,1964,527,106624,433036,Enclosed,0.4,1,I
15_1964,15,1964,528,106624,433036,Enclosed,15,1,I
15_1984,15,1984,493,106624,433036,Enclosed,10.2,1,F
15_1984,15,1984,495,106624,433036,Enclosed,48.1,1,F
15_1984,15,1984,499,106624,433036,Enclosed,24.2,1,F
15_1984,15,1984,504,106624,433036,Enclosed,54.4,1,F
15_1984,15,1984,505,106624,433036,Enclosed,8.3,1,I
15_1984,15,1984,507,106624,433036,Enclosed,10.2,1,F
15_1984,15,1984,508,106624,433036,Enclosed,10.8,1,I
15_1984,15,1984,514,106624,433036,Enclosed,7.3,1,I
15_1984,15,1984,517,106624,433036,Enclosed,11.8,1,I
15_1984,15,1984,518,106624,433036,Enclosed,4.5,1,I
15_1984,15,1984,519,106624,433036,Enclosed,13,,I
15_1984,15,1984,523,106624,433036,Enclosed,35.7,1,F
15_1984,15,1984,528,106624,433036,Enclosed,13.4,1,I
15_1988,15,1988,493,106624,433036,Enclosed,10.2,1,F
15_1988,15,1988,495,106624,433036,Enclosed,49.3,1,F
15_1988,15,1988,499,106624,433036,Enclosed,25.8,1,F
15_1988,15,1988,504,106624,433036,Enclosed,57,1,F
15_1988,15,1988,505,106624,433036,Enclosed,9.6,,I
15_1988,15,1988,507,106624,433036,Enclosed,12.1,1,F
15_1988,15,1988,514,106624,433036,Enclosed,7.3,0,I
15_1988,15,1988,517,106624,433036,Enclosed,16.8,1,I
15_1988,15,1988,523,106624,433036,Enclosed,38,1,F
15_1988,15,1988,528,106624,433036,Enclosed,15.2,1,I
15_1996,15,1996,493,106624,433036,Enclosed,10.5,0,F
15_1996,15,1996,495,106624,433036,Enclosed,51.6,1,F
15_1996,15,1996,499,106624,433036,Enclosed,29,1,F
15_1996,15,1996,504,106624,433036,Enclosed,60.2,1,F
15_1996,15,1996,505,106624,433036,Enclosed,10.5,,I
15_1996,15,1996,507,106624,433036,Enclosed,15.9,1,F
15_1996,15,1996,514,106624,433036,Enclosed,7.3,0,I
15_1996,15,1996,517,106624,433036,Enclosed,15.3,,I
15_1996,15,1996,523,106624,433036,Enclosed,43,1,F
15_1996,15,1996,528,106624,433036,Enclosed,15.9,1,I
15_2014,15,2014,495,106624,433036,Enclosed,55.3859202,1,F
15_2014,15,2014,499,106624,433036,Enclosed,37.56056657,1,F
15_2014,15,2014,504,106624,433036,Enclosed,68.59578047,1,F
15_2014,15,2014,507,106624,433036,Enclosed,19.09859317,1,F
15_2014,15,2014,523,106624,433036,Enclosed,49.17887742,1,F
16_1959,16,1959,529,106602,433034,Enclosed,103,,F
16_1959,16,1959,533,106602,433034,Enclosed,100,1,F
16_1959,16,1959,534,106602,433034,Enclosed,6,1,I
16_1959,16,1959,535,106602,433034,Enclosed,4,,I
16_1959,16,1959,536,106602,433034,Enclosed,10,1,F
16_1959,16,1959,537,106602,433034,Enclosed,15,,I
16_1959,16,1959,539,106602,433034,Enclosed,8,1,I
16_1959,16,1959,542,106602,433034,Enclosed,37,,F
16_1959,16,1959,543,106602,433034,Enclosed,7,0,F
16_1959,16,1959,544,106602,433034,Enclosed,21,,F
16_1959,16,1959,545,106602,433034,Enclosed,5.5,,I
16_1959,16,1959,548,106602,433034,Enclosed,31,,F
16_1959,16,1959,552,106602,433034,Enclosed,15,1,F
16_1959,16,1959,553,106602,433034,Enclosed,25,,F
16_1959,16,1959,555,106602,433034,Enclosed,15,1,F
16_1959,16,1959,556,106602,433034,Enclosed,11,,F
16_1959,16,1959,558,106602,433034,Enclosed,36,,F
16_1959,16,1959,560,106602,433034,Enclosed,8,,F
16_1964,16,1964,529,106602,433034,Enclosed,106,1,F
16_1964,16,1964,530,106602,433034,Enclosed,0.9,1,I
16_1964,16,1964,532,106602,433034,Enclosed,0.5,1,I
16_1964,16,1964,533,106602,433034,Enclosed,106,1,F
16_1964,16,1964,534,106602,433034,Enclosed,5.5,1,I
16_1964,16,1964,535,106602,433034,Enclosed,4.5,1,I
16_1964,16,1964,536,106602,433034,Enclosed,9.5,1,F
16_1964,16,1964,537,106602,433034,Enclosed,15.5,1,I
16_1964,16,1964,539,106602,433034,Enclosed,9,1,I
16_1964,16,1964,542,106602,433034,Enclosed,38,1,F
16_1964,16,1964,543,106602,433034,Enclosed,6,0,F
16_1964,16,1964,544,106602,433034,Enclosed,22,0,F
16_1964,16,1964,545,106602,433034,Enclosed,5.5,0,I
16_1964,16,1964,546,106602,433034,Enclosed,0.4,1,I
16_1964,16,1964,547,106602,433034,Enclosed,0.5,1,I
16_1964,16,1964,548,106602,433034,Enclosed,31,1,F
16_1964,16,1964,549,106602,433034,Enclosed,0.6,1,I
16_1964,16,1964,552,106602,433034,Enclosed,15,0,F
16_1964,16,1964,553,106602,433034,Enclosed,27,1,F
16_1964,16,1964,555,106602,433034,Enclosed,15,0,F
16_1964,16,1964,557,106602,433034,Enclosed,0.6,1,I
16_1964,16,1964,558,106602,433034,Enclosed,37,1,F
16_1964,16,1964,559,106602,433034,Enclosed,0.5,1,I
16_1964,16,1964,560,106602,433034,Enclosed,9,0,F
16_1984,16,1984,529,106602,433034,Enclosed,99.6,1,F
16_1984,16,1984,533,106602,433034,Enclosed,103.5,1,F
16_1984,16,1984,534,106602,433034,Enclosed,8.9,1,I
16_1984,16,1984,535,106602,433034,Enclosed,5,1,I
16_1984,16,1984,536,106602,433034,Enclosed,9.9,1,F
16_1984,16,1984,537,106602,433034,Enclosed,15.3,1,I
16_1984,16,1984,538,106602,433034,Enclosed,4.5,1,I
16_1984,16,1984,539,106602,433034,Enclosed,11.8,1,I
16_1984,16,1984,540,106602,433034,Enclosed,6,1,I
16_1984,16,1984,541,106602,433034,Enclosed,3,1,I
16_1984,16,1984,542,106602,433034,Enclosed,42.3,1,F
16_1984,16,1984,548,106602,433034,Enclosed,36.3,1,F
16_1984,16,1984,553,106602,433034,Enclosed,30.6,1,F
16_1984,16,1984,558,106602,433034,Enclosed,37.9,0,F
16_1988,16,1988,529,106602,433034,Enclosed,99.3,1,F
16_1988,16,1988,533,106602,433034,Enclosed,102.8,1,F
16_1988,16,1988,534,106602,433034,Enclosed,6.2,1,I
16_1988,16,1988,535,106602,433034,Enclosed,5.5,1,I
16_1988,16,1988,536,106602,433034,Enclosed,9.5,1,F
16_1988,16,1988,537,106602,433034,Enclosed,15.2,1,I
16_1988,16,1988,538,106602,433034,Enclosed,4.9,1,I
16_1988,16,1988,539,106602,433034,Enclosed,8,1,I
16_1988,16,1988,540,106602,433034,Enclosed,6.6,1,I
16_1988,16,1988,541,106602,433034,Enclosed,3.5,1,I
16_1988,16,1988,542,106602,433034,Enclosed,40.9,1,F
16_1988,16,1988,548,106602,433034,Enclosed,37,1,F
16_1988,16,1988,553,106602,433034,Enclosed,32.8,,F
16_1988,16,1988,558,106602,433034,Enclosed,38,0,F
16_1996,16,1996,529,106602,433034,Enclosed,100.6,1,F
16_1996,16,1996,534,106602,433034,Enclosed,8.6,0,I
16_1996,16,1996,535,106602,433034,Enclosed,6,0,I
16_1996,16,1996,536,106602,433034,Enclosed,12.7,1,F
16_1996,16,1996,537,106602,433034,Enclosed,14,0,I
16_1996,16,1996,539,106602,433034,Enclosed,8,0,I
16_1996,16,1996,542,106602,433034,Enclosed,43.6,1,F
16_1996,16,1996,548,106602,433034,Enclosed,40.1,1,F
16_1996,16,1996,553,106602,433034,Enclosed,33.1,,F
16_2014,16,2014,2335,106602,433034,Enclosed,1.273239545,1,I
16_2014,16,2014,2336,106602,433034,Enclosed,1.909859317,1,I
16_2014,16,2014,2337,106602,433034,Enclosed,2.387324146,1,I
16_2014,16,2014,2338,106602,433034,Enclosed,1.909859317,1,I
16_2014,16,2014,2339,106602,433034,Enclosed,1.273239545,1,I
16_2014,16,2014,2340,106602,433034,Enclosed,1.591549431,1,I
16_2014,16,2014,2341,106602,433034,Enclosed,2.06901426,1,I
16_2014,16,2014,2342,106602,433034,Enclosed,0.636619772,1,I
16_2014,16,2014,529,106602,433034,Enclosed,99.63099438,1,F
16_2014,16,2014,536,106602,433034,Enclosed,16.2338042,1,F
16_2014,16,2014,537,106602,433034,Enclosed,9.549296586,0,I
16_2014,16,2014,542,106602,433034,Enclosed,46.79155327,1,F
16_2014,16,2014,548,106602,433034,Enclosed,45.67746867,1,F
16_2014,16,2014,553,106602,433034,Enclosed,39.99999999,,F
16_2014,16,2014,558,106602,433034,Enclosed,35.01408748,0,F
17_1959,17,1959,562,106585,433028,Enclosed,35,1,F
17_1959,17,1959,564,106585,433028,Enclosed,9,1,I
17_1959,17,1959,565,106585,433028,Enclosed,47,,B
17_1959,17,1959,567,106585,433028,Enclosed,12,1,F
17_1959,17,1959,568,106585,433028,Enclosed,5,,F
17_1959,17,1959,569,106585,433028,Enclosed,43,1,F
17_1959,17,1959,570,106585,433028,Enclosed,7,1,I
17_1959,17,1959,572,106585,433028,Enclosed,46,0,Q
17_1959,17,1959,573,106585,433028,Enclosed,22,1,F
17_1959,17,1959,575,106585,433028,Enclosed,18,,F
17_1959,17,1959,576,106585,433028,Enclosed,17,1,F
17_1959,17,1959,577,106585,433028,Enclosed,47,1,F
17_1959,17,1959,578,106585,433028,Enclosed,37,,F
17_1959,17,1959,579,106585,433028,Enclosed,0.5,,I
17_1959,17,1959,580,106585,433028,Enclosed,7,,F
17_1959,17,1959,581,106585,433028,Enclosed,11,1,I
17_1959,17,1959,582,106585,433028,Enclosed,4,,I
17_1959,17,1959,583,106585,433028,Enclosed,23,1,F
17_1959,17,1959,584,106585,433028,Enclosed,21,,F
17_1959,17,1959,585,106585,433028,Enclosed,9.5,,F
17_1959,17,1959,586,106585,433028,Enclosed,4,1,I
17_1959,17,1959,587,106585,433028,Enclosed,8,1,F
17_1959,17,1959,588,106585,433028,Enclosed,8,,I
17_1959,17,1959,589,106585,433028,Enclosed,9,,I
17_1959,17,1959,590,106585,433028,Enclosed,72,,Q
17_1959,17,1959,591,106585,433028,Enclosed,14,,F
17_1959,17,1959,592,106585,433028,Enclosed,4.5,,F
17_1959,17,1959,594,106585,433028,Enclosed,56,,F
17_1959,17,1959,595,106585,433028,Enclosed,33,,F
17_1964,17,1964,562,106585,433028,Enclosed,37,1,F
17_1964,17,1964,564,106585,433028,Enclosed,9,1,I
17_1964,17,1964,565,106585,433028,Enclosed,52,1,B
17_1964,17,1964,567,106585,433028,Enclosed,12.5,1,F
17_1964,17,1964,568,106585,433028,Enclosed,5.5,1,F
17_1964,17,1964,569,106585,433028,Enclosed,45,1,F
17_1964,17,1964,570,106585,433028,Enclosed,6,1,I
17_1964,17,1964,572,106585,433028,Enclosed,45,0,Q
17_1964,17,1964,573,106585,433028,Enclosed,23,1,F
17_1964,17,1964,574,106585,433028,Enclosed,0.9,1,F
17_1964,17,1964,575,106585,433028,Enclosed,20,1,F
17_1964,17,1964,576,106585,433028,Enclosed,18.5,1,F
17_1964,17,1964,577,106585,433028,Enclosed,45,1,F
17_1964,17,1964,578,106585,433028,Enclosed,35,1,F
17_1964,17,1964,579,106585,433028,Enclosed,0.8,1,I
17_1964,17,1964,581,106585,433028,Enclosed,11,1,I
17_1964,17,1964,582,106585,433028,Enclosed,4,1,I
17_1964,17,1964,583,106585,433028,Enclosed,25,0,F
17_1964,17,1964,584,106585,433028,Enclosed,22,1,F
17_1964,17,1964,585,106585,433028,Enclosed,9.8,1,F
17_1964,17,1964,587,106585,433028,Enclosed,10,1,F
17_1964,17,1964,588,106585,433028,Enclosed,9,1,I
17_1964,17,1964,589,106585,433028,Enclosed,3.1,0,I
17_1964,17,1964,590,106585,433028,Enclosed,70.5,1,Q
17_1964,17,1964,591,106585,433028,Enclosed,16,1,F
17_1964,17,1964,592,106585,433028,Enclosed,5,0,F
17_1964,17,1964,593,106585,433028,Enclosed,0.7,1,I
17_1964,17,1964,594,106585,433028,Enclosed,56,1,F
17_1964,17,1964,595,106585,433028,Enclosed,34.5,1,F
17_1984,17,1984,562,106585,433028,Enclosed,44.6,1,F
17_1984,17,1984,563,106585,433028,Enclosed,6,1,F
17_1984,17,1984,569,106585,433028,Enclosed,55.4,1,F
17_1984,17,1984,570,106585,433028,Enclosed,4.8,1,I
17_1984,17,1984,571,106585,433028,Enclosed,2,1,I
17_1984,17,1984,573,106585,433028,Enclosed,22.3,0,F
17_1984,17,1984,575,106585,433028,Enclosed,17.2,0,F
17_1984,17,1984,576,106585,433028,Enclosed,37.9,0,F
17_1984,17,1984,577,106585,433028,Enclosed,50,1,F
17_1984,17,1984,581,106585,433028,Enclosed,11.1,1,I
17_1984,17,1984,582,106585,433028,Enclosed,3.8,1,I
17_1984,17,1984,583,106585,433028,Enclosed,23.6,0,F
17_1984,17,1984,584,106585,433028,Enclosed,24.5,1,F
17_1984,17,1984,587,106585,433028,Enclosed,9.5,1,F
17_1984,17,1984,588,106585,433028,Enclosed,8.6,1,I
17_1984,17,1984,590,106585,433028,Enclosed,72.6,1,Q
17_1984,17,1984,591,106585,433028,Enclosed,18.1,1,F
17_1984,17,1984,594,106585,433028,Enclosed,57.9,1,F
17_1984,17,1984,595,106585,433028,Enclosed,42,1,F
17_1988,17,1988,562,106585,433028,Enclosed,38,1,F
17_1988,17,1988,563,106585,433028,Enclosed,7,1,F
17_1988,17,1988,569,106585,433028,Enclosed,57,1,F
17_1988,17,1988,570,106585,433028,Enclosed,5.7,1,I
17_1988,17,1988,571,106585,433028,Enclosed,2.7,1,I
17_1988,17,1988,573,106585,433028,Enclosed,23,0,F
17_1988,17,1988,577,106585,433028,Enclosed,50.6,1,F
17_1988,17,1988,581,106585,433028,Enclosed,11.5,1,I
17_1988,17,1988,582,106585,433028,Enclosed,3.8,,I
17_1988,17,1988,584,106585,433028,Enclosed,26.5,1,F
17_1988,17,1988,587,106585,433028,Enclosed,10.1,1,F
17_1988,17,1988,588,106585,433028,Enclosed,8.7,1,I
17_1988,17,1988,590,106585,433028,Enclosed,72.6,1,Q
17_1988,17,1988,591,106585,433028,Enclosed,18,1,F
17_1988,17,1988,594,106585,433028,Enclosed,57.6,1,F
17_1988,17,1988,595,106585,433028,Enclosed,44.2,1,F
17_1996,17,1996,562,106585,433028,Enclosed,50,1,F
17_1996,17,1996,563,106585,433028,Enclosed,7.6,1,F
17_1996,17,1996,569,106585,433028,Enclosed,59.8,1,F
17_1996,17,1996,570,106585,433028,Enclosed,5.4,1,I
17_1996,17,1996,577,106585,433028,Enclosed,54.1,1,F
17_1996,17,1996,581,106585,433028,Enclosed,11.8,,I
17_1996,17,1996,582,106585,433028,Enclosed,3.8,,I
17_1996,17,1996,584,106585,433028,Enclosed,29.6,1,F
17_1996,17,1996,587,106585,433028,Enclosed,10.8,1,F
17_1996,17,1996,588,106585,433028,Enclosed,8.9,1,I
17_1996,17,1996,590,106585,433028,Enclosed,74.2,1,Q
17_1996,17,1996,591,106585,433028,Enclosed,20.4,1,F
17_1996,17,1996,594,106585,433028,Enclosed,58.6,1,F
17_1996,17,1996,595,106585,433028,Enclosed,46.8,1,F
17_2014,17,2014,562,106585,433028,Enclosed,60.79718826,1,F
17_2014,17,2014,563,106585,433028,Enclosed,11.77746579,1,F
17_2014,17,2014,569,106585,433028,Enclosed,61.11549815,1,F
17_2014,17,2014,570,106585,433028,Enclosed,14.00563499,0,I
17_2014,17,2014,577,106585,433028,Enclosed,63.34366735,1,F
17_2014,17,2014,581,106585,433028,Enclosed,11.77746579,0,I
17_2014,17,2014,582,106585,433028,Enclosed,14.32394488,0,I
17_2014,17,2014,584,106585,433028,Enclosed,38.51549623,1,F
17_2014,17,2014,587,106585,433028,Enclosed,15.27887454,1,F
17_2014,17,2014,588,106585,433028,Enclosed,13.36901522,1,I
17_2014,17,2014,590,106585,433028,Enclosed,77.98592212,1,Q
17_2014,17,2014,591,106585,433028,Enclosed,26.26056561,1,F
17_2014,17,2014,595,106585,433028,Enclosed,52.83944111,1,F
18_1959,18,1959,597,106571,433031,Enclosed,10,,F
18_1959,18,1959,598,106571,433031,Enclosed,60,1,F
